compound_stem,SMILES,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13
A02220544,CN1CCc2ccccc2C1C1CCNCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02223393,Oc1ccc(cc1)N1CCN(CC(=O)N(C2CC2)C2CCS(=O)(=O)C2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02282032,Cc1cc(ccc1NC(=O)C1=NOC2(C1)CCCNC2)C#N,0,0,0,0,0,0,0,0,0,0,0,0,0
A02283321,Cn1cc(cn1)N1CCC2(CCN(C2)C(=O)c2cccn2C)C1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
A02294693,CN(C)C(=O)C1Cn2ccnc2C2(CCN(CC2)S(=O)(=O)c2ccc(F)cc2)O1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02324337,CCCn1c(nc2ccccc12)C(C)NC(C)=O,0,0,0,0,0,0,0,0,0,0,0,0,0
A02325990,CC(Cn1nc(C)cc1C)C(O)=O,0,0,0,0,0,0,0,0,0,0,0,0,0
A02345169,CN(C)C(=O)N1CCC2(CC1)C(CC(=O)N2C)c1cnn(C)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02364339,O=C(N1CCc2ncnc(C3CCOC3)c2CC1)c1ccoc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02381288,CC(Oc1ccccc1)C(=O)Nc1ccc(F)c(c1)S(=O)(=O)N1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02394850,Cn1cc(cn1)N1C2CCN(C2CC1=O)C(=O)Cc1ccccc1,0,0,0,0,0,0,0,1,0,0,1,0,0
A02423675,CC1(C)NCCN2C1SCC2=O,0,0,0,0,0,0,0,0,0,0,0,0,0
A02458311,CCS(=O)(=O)N1Cc2ccccc2CC1C(=O)OCC(=O)N(C(C)C)C(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0
A02473941,COc1ccc(NC2COC3(CCN(Cc4ccsc4)C3)C2)cc1,0,0,0,0,1,0,0,0,0,0,1,0,1
A02478082,CCC(C)[C@H](NC(=O)NCCCn1ccnc1)C(=O)OC,0,0,0,0,0,0,0,0,0,0,0,0,0
A02493456,CCC1Sc2ccccc2N(CC(=O)NCc2ccccc2OC)C1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
A02502222,CN(CC1COCCO1)Cc1nc(no1)C(c1ccccc1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02520808,CC1CN(CC(C)O1)C(=O)c1ccc(cc1)C(=O)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02533491,COCCC(=O)N1CCCC2(CCN(CCN3CCCC3)C2=O)C1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02534039,Cc1ccc(cc1)S(=O)(=O)N1CCC2(C1)CCCN(CC1CCOCC1)C2,0,0,0,0,0,0,0,0,0,0,0,0,0
A02541814,CC(C)c1ccc(cc1)S(=O)(=O)N1CC2CCC1C2OCCN(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0
A02550634,CN(C1CCS(=O)(=O)C1)C(=O)c1ccncc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02552823,CCOc1ccc(cc1)C1N(C(=O)Cc2cc(OC)c(OC)cc12)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02562642,CC(=O)NC(CCS(C)(=O)=O)C(=O)Nc1cc(C)on1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02583306,CN(C)C(=O)N1CCOCC2(CCN(Cc3nccs3)C2)C1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02595821,O=C1NC(C(N1)c1ccccc1)c1ccccc1,0,0,0,0,0,0,0,0,0,1,0,0,0
A02626030,O=C(CC1N(Cc2ccc(cc2)-c2ccccc2)CCNC1=O)NCc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02631541,CN(C)S(=O)(=O)N1CCN(CC(O)COc2ccc(cc2)-c2ccccc2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02647073,O=C(NC1C(NNC1=O)c1ccccc1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02673618,Cc1nc(nc2c1COCC21CCN(C1)C(=O)c1cccnc1)N1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02714973,COc1cc(NC(=O)C2CN(CCc3ccccc3)C(=O)C2)cc(OC)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02719368,C=CCN1C(=O)CCCC11CCCN(C1)C(=O)c1cccc2cccnc12,0,0,0,0,0,0,0,0,0,0,0,0,0
A02721969,COCCN1CCC2(CC(CC(N)=O)c3ccc(F)cc23)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02722082,CS(=O)(=O)NCC1OCCc2cn(CC3CC3)nc12,0,0,0,0,0,0,0,0,0,0,0,0,0
A02736164,CN(C1CCCCC1)C(=O)CN1C(=O)NC2(CCc3ccccc23)C1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
A02743701,COCCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC\C=C\c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02780300,O=C(NC1CCCCC1)C1CCCN(C1)S(=O)(=O)c1cccc2cccnc12,0,0,0,0,0,0,0,0,0,0,0,0,0
A02786371,OC(CN1c2ccccc2Sc2ccccc12)Cn1nnc2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
A02787876,OC(=O)CCC(=O)N1CC2CCC(C1)N2C(=O)c1ccco1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02791622,CN1CCC2C(C[C@@H](CN3CCCC3)N2c2nccs2)C1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02818712,Cc1nc(C)n(CC(O)COc2ccc(cc2)C(=O)c2ccccc2)n1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02838606,FC1(F)CCN(CC11CCN(C1)c1cnccn1)C(=O)C1CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02848029,CCOC(=O)N1CCC(CC1)NC(=O)c1ccc(CS(=O)c2cccc(C)c2)o1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02850392,CCS(=O)(=O)N1CCC2O[C@@H](COCc3ccncc3)CCC12,0,0,0,0,0,0,1,0,0,0,0,1,0
A02850555,CC(C)CN(C1CCS(=O)(=O)C1)C(=O)C1CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02854446,COc1ccccc1CCc1nnc(CCC(=O)NCC(C)Oc2cccnc2)o1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02855255,Oc1c(C(=O)NCC2CCCO2)c(=O)n2CCc3cccc1c23,0,0,0,0,0,0,0,0,0,0,0,0,0
A02869721,COc1cccc(CNC(=O)COC(=O)C2CC3CCCC(C2)C3=O)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02878931,CC1(CCC(=O)N1Cc1ccc2OCOc2c1)C(=O)NC1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02900939,COCCC1COC2(C1)CCCN(C2)C(=O)Cc1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02930251,CC(=O)Nc1sc2CCCCc2c1C(N1CCOCC1)c1ccncc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02931405,OCCC1CN(Cc2ccc3nsnc3c2)CCN1C1CCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02942306,CC(=O)c1cccc(NC(=O)C2C3C=CC(C4CC34)C2C(O)=O)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02959846,CN1c2ccccc2C(C)(C)C11CC(=NO1)c1cccc(c1)S(=O)(=O)N1CCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A02998082,OC(COCc1cccs1)CN1CCN(CC1)c1ccccn1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03031855,CC(N(C)Cc1nc(oc1C)-c1ccc2ccccc2c1)c1ccncn1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03035035,CN(C)C[C@@H]1CC2CN(Cc3nccn3C)CCC2N1C,0,0,0,0,0,0,0,0,0,0,0,0,0
A03050306,CC(Oc1ccccc1F)C(=O)NCCN1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03063149,OC(COc1ccccc1)CN1CCN(CC1)C(=O)C(c1ccccc1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03083219,CCN(CC)CC(O)COc1ccc2OCOc2c1,0,0,0,0,0,0,0,0,0,0,1,0,1
A03083482,COc1ccccc1OCc1ccc(cc1)C(=O)NCC1CCCO1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03101923,Cc1c(oc2ccc3OC4(CCCCC4)CC(O)c3c12)C(=O)NCCCN1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03114714,Cn1cnc(c1)C(=O)N1CCC2(CC(CO2)Oc2cccnc2)C1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03119050,O=C(NCC(N1CCOCC1)c1cccnc1)c1cccs1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03122318,CC(N(C#N)c1nc(C)cc(C)n1)C(=O)N(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0
A03144657,CC(=O)c1sc(NC(=O)C2CN(Cc3ccccc3)C(=O)C2)nc1-c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03153434,COC1C2CCC1N(CCO2)C(=O)c1cn(C)c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
A03172610,COCC1CN(Cc2c(C)noc2C)Cc2cncn2C1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03172723,CC1(C)C2CCC1(C)c1nc3ccccc3n1C2=O,0,0,0,0,0,0,0,0,0,0,0,0,0
A03185556,CCOCC12CCCOC1CCN(C2)C(=O)c1cccn1C,0,0,0,0,0,0,0,0,0,0,0,0,0
A03201284,C(N1CCOCC2(CCC(Cn3cncn3)O2)C1)c1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03210767,CC(NC(C)=O)c1ccc(Cl)c(Cl)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03224338,O=C(NCCc1ccccn1)C(Cc1ccccc1)NC(=O)c1cccs1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03279526,C(Oc1ccccn1)C1CNCc2cncn2C1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03295364,CCn1nnc2CN(CC3CC3)CC(COCCN(C)C)c12,0,0,0,0,0,0,0,0,0,0,0,0,0
A03296893,CS(=O)(=O)N1CC(Oc2ccc(Cl)cc12)C(=O)NN,0,0,0,0,0,0,0,0,0,0,0,0,0
A03315873,Fc1cnc(nc1)N1CCCC2(CCN(C2)C(=O)c2ccncc2)C1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03320314,CO\N=C\C1C(=O)CC2N(CCc3ccccc23)C1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
A03336749,O=C1CC(c2ccccc2)n2nc(NS(=O)(=O)c3ccccc3)nc2N1,0,0,0,0,0,0,1,0,0,0,0,0,0
A03341156,Cn1c2ccccc2sc1=NCC(O)COc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03351371,Clc1ccccc1S(=O)Cc1ccc(o1)C(=O)NCc1ccco1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03354054,Fc1cccc(CN2CC(CCC2=O)C(=O)NCCCC2CCCC2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03418909,CC(C)CC(NC(N)=O)C(=O)NCc1ccccc1Cl,0,0,0,0,0,0,0,0,0,0,0,0,0
A03436509,CCOCC1CC2(CO1)COCCN2S(=O)(=O)c1ccc(OC)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03459401,CC1CCCCN1CCNC(=O)CNS(=O)(=O)c1ccc2nc(C)sc2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03470088,OC1C[N+]2(CC(=O)c3ccc(Br)cc3)CCC1CC2,0,0,0,0,0,0,0,0,0,0,0,0,0
A03486516,COc1ccc(cc1NC(=O)CC1CC2CCC1C2)S(=O)(=O)N1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03487327,C(N1CCc2c([nH]c3ccccc23)C1c1ccccn1)c1cccn1-c1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03494132,Fc1ccc(CNC(=O)CCC2CCCN(C2)C(=O)c2ccc3OCOc3c2)cc1F,0,0,0,0,0,0,0,0,0,0,0,0,0
A03515636,O=C(N1CCOCC1)C12CC3CC(C1)CC(C3)(C2)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03516702,CC(C)N1CC(c2nc[nH]n2)c2cc(ccc12)C(=O)N1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03520535,CCC1Oc2ccc(C)cc2N(CC(=O)NCC2COc3ccccc3O2)C1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
A03535005,CN(CC1CN(Cc2nccn2C1)S(C)(=O)=O)Cc1ccco1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03548503,CC(C)c1ccc(cc1)C1OC(=NN1C(C)=O)c1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03555419,CC(C)(C)C1N(CCCn2cccn2)CCc2c1[nH]c1ccccc21,0,0,0,0,0,0,0,0,0,0,0,0,0
A03562106,CC(=O)c1cccc(CN2CCCC(C2)C(=O)c2ccc3OCOc3c2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03564595,CSc1nnc(C(C)c2ncc(cc2Cl)C(F)(F)F)n1C,0,0,0,0,0,0,0,0,0,0,0,0,0
A03575122,O=C(C1CN(C2CCCCCCC2)C(=O)C1)N1CCC2(CC1)OCCO2,0,0,0,0,0,0,0,0,0,0,0,0,0
A03581069,CN(C)CCNC(=O)CC1CC2(CCN(CC2)S(=O)(=O)C2CC2)c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
A03582067,FC(F)(F)c1cccc(c1)C(=O)C1CCCN(C1)C(=O)CN1CCCC1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
A03611028,COc1cc(ncn1)N1CCOC2(C1)COCCN(CCN(C)C)C2,0,0,0,0,0,0,0,0,0,0,0,0,0
A03653758,COc1ccc(cc1)S(=O)(=O)N1CCCC1c1cccs1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03668831,Fc1ccc(\C=C\CN2CCCC(C2)C(=O)Nc2ccccc2Oc2cccnc2)cc1,0,0,0,0,0,0,0,1,0,0,0,0,1
A03673862,Cc1ccc2n(CC3COC(C)(C)O3)c3c(CCCC3=O)c2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03712045,CN(CC1CCC2(COCCN(C2)C(N)=O)O1)Cc1ccco1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03729606,Cc1cnc(nc1)N1CCC2(CN(CC2C1)S(C)(=O)=O)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03734235,COc1ccc(CNC(=O)C(C#N)c2nc3ccccc3nc2N2CCCC2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03748297,O=C(Cc1ccccc1)N1CCC2(CN(CC22CCNC2=O)c2ncccn2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03754645,CC1(C)CC2(CCO1)NCCN1C2SCC1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
A03761385,Cc1cccc(c1)-c1nnn2CC(CNCc3nccs3)OCc12,0,0,0,0,0,0,0,0,0,0,0,0,0
A03767983,COc1ccccc1C(CNC(=O)COc1ccccc1C)N1CCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03769659,Cc1ccc(CNC(=O)C2CCC(=O)N(CCCN3CCOCC3)C2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03773296,COCC(=O)N1CCC2(C1)CCCN(C2)C(=O)Cc1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03797239,O=C1N(Cc2ccc3OCOc3c2)C(Nc2ccc3OCCOc3c2)c2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,1
A03801524,CC1CN(CC(C)O1)C(=O)COC(=O)c1[nH]c(C)c(C(C)=O)c1C,0,0,0,0,0,0,0,0,0,0,0,0,0
A03820280,O=C(N(CCN1CCCCC1)CC1CCCN(C1)C1CCCC1)c1cccs1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03869574,Fc1ccc(cc1)C(=O)c1ccc(cc1)N1CCN(CC1)C1CC(=O)NC1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
A03892147,CC(C)C1CC(CCNCc2ccc3OCOc3c2)(CCO1)c1ccccc1,0,0,0,1,0,0,0,0,0,0,0,0,0
A03892251,CC(C)NC(=O)C1Cn2ccnc2C2(CCN(CC2)C(=O)c2cccn2C)O1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03906570,CCN1C(=O)CCCC11CCCN(C1)C(=O)Nc1ccc(C)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03937307,CC(C)N1CCOCC2(CN(Cc3ccc(F)cc3)CCO2)C1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03941312,CCc1n[nH]c(C(=O)NC2CCCN(Cc3ccccc3F)C2)c1C,0,0,0,0,0,0,0,0,0,0,0,0,0
A03957108,C(OCC1CNCc2ncn(CC3CC3)c12)C1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03964946,Clc1cccc(c1)C1CC(=O)C(C2NCCc3ccccc23)C(=O)C1n1cncn1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03968265,COc1ccc(OCC(O)CNCc2ccco2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03996094,Fc1ccc(cc1)N1CCC2(CC(CO2)Oc2cccnc2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03997018,CC1C=NC(=N1)S(=O)(=O)N1CC[C@H]2[C@@H]1c1cc(ccc1N(C)[C@H]2CO)-c1ccc(F)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A03999329,COc1ccc2cc(ccc2c1)C(=O)C1CCCN(C1)C(=O)CCc1ccccn1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04007378,Cc1cc(CN2CCC3(CC(CO3)Nc3ncccn3)CC2)nn1C,0,0,0,0,0,0,0,0,0,0,0,0,0
A04020461,CN1CC(=O)N(CC11CCN(C1)C(=O)c1cccs1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04050394,Cn1nccc1C(=O)N(CCN1CCCCC1)CC1CCCN(C1)C1CCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04053599,[O-][N+](=O)c1ccc2C(=O)N(\N=C\c3ccco3)C(Nc2c1)c1ccco1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04055418,CCOC(=O)c1cnc2ccc(Br)cc2c1NCC(C)O,0,0,0,0,0,0,0,0,0,0,0,0,0
A04068814,Cc1ccccc1C(=O)N1CC(C(=O)NCc2cccs2)C2(C1)CCOCC2,0,0,0,0,0,0,0,0,0,0,0,0,0
A04089184,CC(N(C)CCOc1ccccc1)C(=O)Nc1cccc(c1)C#N,0,0,0,0,0,0,0,0,0,0,0,0,0
A04095557,CC1CN(Cc2cnc(Cl)s2)CC(C)O1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04096288,CCN(CC)CCN1CCOC2CCC1C2OCC=C,0,0,0,0,0,0,0,0,0,0,0,0,0
A04098842,CC1SCC(=O)N(CC(=O)Nc2ccc3OCCOc3c2)C1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
A04112300,CN(C)C(CNC(=O)CC(NC(C)=O)c1ccccc1)c1ccco1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04114896,CC(C)CN1CC2CN(CC12)S(=O)(=O)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04116272,CC(=O)N1CCC2C(C[C@@H](CN3CCCC3)N2c2nccs2)C1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04132049,CCCCNC(=O)N1C(C)Cc2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
A04137009,CCc1cnc(nc1)N1CCC2(CC(CO2)Nc2cccc(n2)C#N)C1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04140380,O=C(N1CCC2(CC1)NC(=O)CC2c1cccnc1)c1ccoc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04146832,COC(C(=O)Nc1ccnn1C1CCN(CC1)C(=O)c1cccc(OC)c1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04153908,O=C(N1CCOCC2(CCN(C2)c2ncccn2)C1)c1ccco1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04160464,CC(C)CN1CCN(Cc2cnc(nc2)-c2cccc(C)c2)CC1CCO,0,0,0,0,0,0,0,0,0,0,0,0,0
A04164572,OCC1CCCN(C1)c1ncnc2scc(-c3ccccc3)c12,0,0,0,0,0,0,0,0,0,0,0,0,0
A04173309,C=CCOCC12CCCOC1CCN(C2)S(=O)(=O)C1CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04176783,Cc1cnc(cn1)C(=O)NC(Cc1ccccc1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,1,0,0
A04182719,CC(C)CCN1C2(CCN(C2)C(=O)Cc2cccnc2)c2ccccc2S1(=O)=O,0,0,0,0,0,0,0,0,0,0,0,0,0
A04183818,O=C(Cc1ccc(NC2=NC3CS(=O)(=O)CC3S2)cc1)NCCc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04192942,C(OC[C@@H]1CCC2C(CCN2Cc2ccco2)O1)C1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04198706,CC(Cn1nc(C)cc1C)Nc1nc2nonc2nc1N1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04203391,CC1(C)C2CCC1(C)C(=O)N(CCCCN1CCN(CC1)c1ccccn1)C2=O,0,0,0,0,0,0,0,0,0,0,0,0,0
A04220223,OC(CNC1CCCCCC1)COc1cccc2ccccc12,1,0,1,1,1,1,1,1,1,1,1,1,1
A04234945,CC(=O)N1CCN2C(=O)C1CCCC(=O)c1cc(ccc21)C1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04248846,FC(F)(F)C1CC(Nc2c(cnn12)C(=O)NCc1cccc(Cl)c1)c1ccco1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04250306,CC(Oc1cccc2CC(C)(C)Oc12)C(O)=O,0,0,0,0,0,0,0,0,0,0,0,0,0
A04252859,CCCS(=O)(=O)N1CCC2(CC1)NC(=O)CC2c1cnn(C)c1,1,1,1,1,1,1,1,1,0,1,1,1,1
A04280248,CC(CCc1ccco1)NC(=O)CCc1c(C)nc2c(c(C)nn2c1C)-c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04284672,Cc1ccc(NC2=NC(c3ccco3)n3c(N2)nc(C)cc3=O)c(C)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04311948,Fc1ccc(CN2C3CS(=O)(=O)CC3S\C2=N/C(=O)C2CCCO2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04313246,CC(C(=O)NCCCc1ccccc1)n1nc(C)c2c(C)n(nc2c1=O)-c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04315797,O=C(CC1CCCCC1)\N=C1/SC2CS(=O)(=O)CC2N1c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04322457,CC(C)NCC(O)c1ccc(O)c(O)c1,1,1,1,1,1,1,1,1,1,1,1,1,1
A04327189,CNCC(O)c1ccc(O)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04357845,CCOC(=O)CN1CCC2(C1)CC(=NO2)C(=O)NCc1ccc(F)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04378142,Cc1ccc(cc1)S(=O)(=O)N1C(CC(=O)Nc2ccccc2)C(=O)Nc2ccccc12,0,1,1,1,1,1,1,1,1,1,1,1,1
A04381504,CN(C)C(CNC(=O)c1cccs1)c1ccco1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04387880,Cn1cc(CCNC(=O)CC2N(CC(c3ccccc3)c3ccccc3)CCNC2=O)cn1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04389989,CCCCS(=O)(=O)N1CCC2(CC2C(=O)N(C)Cc2ccccn2)C1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04394384,CC(=O)N1CN(Cc2c1sc1CCCCc21)C1CCS(=O)(=O)C1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04400712,CC1CC2(C)Oc3ccccc3CC2C(C)C1CNCCCN(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0
A04416955,Cc1ccccc1N1CC2(CCN(C2)S(=O)(=O)C2CC2)CC1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
A04418024,O=C(OCC(=O)c1ccccc1)C1CN(C(=O)C1)c1nc(cs1)-c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04435147,CC1CC(C)CN(C1)C(=O)c1ccc(cc1)S(=O)(=O)N1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04440052,O=C(OCc1nnc(o1)-c1ccccc1)C1CN(C(=O)C1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04459509,COc1cccc(NC2COC3(C2)CCN(CC3)C(=O)c2ccccc2F)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04467154,OCCN1CCCC2(C1)COCCN(C2)c1nncs1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04474179,CC(NCC(O)COCc1cccs1)C1CC2CCC1C2,0,0,0,0,0,0,0,0,0,0,0,0,0
A04485688,COc1ccc(cc1)N1Cc2cccc(C(=O)NC(C)CCc3ccco3)c2C1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
A04497688,CC12CCC3C(C1CCC2O)CCC45C3(CC(C(=O)C4O5)C#N)C,0,0,0,0,0,0,0,0,0,0,0,0,0
A04508639,COc1ccc2cc(ccc2c1)C(=O)C1CCCN(C1)C(=O)CCc1cnn(C)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04517012,Fc1ccccc1CN1CCC2(CC1)CC(CCO2)NC(=O)C1CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04526215,CC(=O)NC(CCS(C)(=O)=O)C(=O)Nc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04533741,CCC(C)C(NC(=O)C1CCC(C)CC1)C(=O)NC(C(C)C)C(=O)OC,0,0,0,0,0,0,0,0,0,0,0,0,0
A04536368,CCCCS(=O)(=O)N1CCC2(CC(CC(=O)N3CCCC3)c3ccccc23)CC1,1,0,0,0,0,0,1,0,1,1,1,0,1
A04551467,Cc1cccc(C)c1OCC(O)CNS(=O)(=O)c1ccccc1C(=O)N1CCOCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04553218,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04555273,CC(C)Cc1ccc(CN2CCCC(C2)NC(=O)CCN2CCOCC2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04558755,CN(C)c1ccc2C(N(Cc2c1)C(=O)c1cccnc1)c1cnco1,0,0,0,0,0,0,0,0,0,0,0,0,0
A04572001,COCCCNCC(O)COc1cccc2[nH]c(C)cc12,0,0,0,0,0,0,0,0,0,0,0,0,0
